X,Y,Z,C
-71.8212,11.2390,-0.9500,4.0000
-72.0010,11.2849,-0.9500,4.0000
-72.1809,11.3294,-0.9500,4.0000
-72.3609,11.3725,-0.9500,4.0000
-72.5410,11.4142,-0.9500,4.0000
-72.7212,11.4546,-0.9500,4.0000
-72.9015,11.4935,-0.9500,4.0000
-73.0819,11.5311,-0.9500,4.0000
-73.2623,11.5672,-0.9500,4.0000
-73.4428,11.6020,-0.9500,4.0000
-73.6233,11.6354,-0.9500,4.0000
-73.8040,11.6675,-0.9500,4.0000
-73.9847,11.6982,-0.9500,4.0000
-74.1654,11.7275,-0.9500,4.0000
-74.3462,11.7554,-0.9500,4.0000
-74.5271,11.7820,-0.9500,4.0000
-74.7080,11.8072,-0.9500,4.0000
-74.8889,11.8310,-0.9500,4.0000
-75.0699,11.8535,-0.9500,4.0000
-75.2510,11.8746,-0.9500,4.0000
-75.4321,11.8944,-0.9500,4.0000
-75.6132,11.9128,-0.9500,4.0000
-75.7944,11.9299,-0.9500,4.0000
-74.0084,10.3749,-0.9500,4.0000
-74.1763,10.4049,-0.9500,4.0000
-74.3443,10.4336,-0.9500,4.0000
-74.5123,10.4609,-0.9500,4.0000
-74.6804,10.4870,-0.9500,4.0000
-74.8486,10.5118,-0.9500,4.0000
-75.0169,10.5353,-0.9500,4.0000
-75.1852,10.5575,-0.9500,4.0000
-75.3536,10.5784,-0.9500,4.0000
-75.5220,10.5979,-0.9500,4.0000
-75.6905,10.6162,-0.9500,4.0000
-75.8590,10.6332,-0.9500,4.0000
-76.0276,10.6489,-0.9500,4.0000
-76.1962,10.6634,-0.9500,4.0000
-76.3648,10.6765,-0.9500,4.0000
-76.5335,10.6883,-0.9500,4.0000
-76.7022,10.6989,-0.9500,4.0000
-76.8709,10.7081,-0.9500,4.0000
-77.0397,10.7161,-0.9500,4.0000
-77.2085,10.7227,-0.9500,4.0000
-77.3773,10.7281,-0.9500,4.0000
-77.5461,10.7322,-0.9500,4.0000
-77.7149,10.7350,-0.9500,4.0000
-77.8837,10.7366,-0.9500,4.0000
-78.0525,10.7368,-0.9500,4.0000
-78.2213,10.7358,-0.9500,4.0000
-78.3902,10.7334,-0.9500,4.0000
-78.5590,10.7298,-0.9500,4.0000
-78.7278,10.7249,-0.9500,4.0000
-78.8966,10.7187,-0.9500,4.0000
-79.0653,10.7112,-0.9500,4.0000
-79.2341,10.7024,-0.9500,4.0000
-79.4028,10.6924,-0.9500,4.0000
-79.5715,10.6810,-0.9500,4.0000
-79.7401,10.6684,-0.9500,4.0000
-79.9087,10.6545,-0.9500,4.0000
-80.0773,10.6392,-0.9500,4.0000
-80.2459,10.6227,-0.9500,4.0000
-80.4144,10.6049,-0.9500,4.0000
-80.5828,10.5858,-0.9500,4.0000
-80.7512,10.5654,-0.9500,4.0000
-80.9196,10.5437,-0.9500,4.0000
-81.0878,10.5207,-0.9500,4.0000
-81.2560,10.4964,-0.9500,4.0000
-81.4242,10.4708,-0.9500,4.0000
-81.5923,10.4439,-0.9500,4.0000
-81.7603,10.4157,-0.9500,4.0000
-81.9282,10.3862,-0.9500,4.0000
-82.0960,10.3554,-0.9500,4.0000
-82.2638,10.3232,-0.9500,4.0000
-82.4315,10.2898,-0.9500,4.0000
-82.5990,10.2550,-0.9500,4.0000
-82.7665,10.2190,-0.9500,4.0000
-82.9339,10.1816,-0.9500,4.0000
-83.1012,10.1429,-0.9500,4.0000
-83.2683,10.1028,-0.9500,4.0000
-83.4353,10.0615,-0.9500,4.0000
-83.6023,10.0188,-0.9500,4.0000
-83.7691,9.9748,-0.9500,4.0000
-72.2552,9.9815,-0.9500,4.0000
-72.4220,10.0253,-0.9500,4.0000
-72.5889,10.0678,-0.9500,4.0000
-72.7560,10.1090,-0.9500,4.0000
-72.9232,10.1488,-0.9500,4.0000
-73.0905,10.1873,-0.9500,4.0000
-73.2578,10.2245,-0.9500,4.0000
-73.4253,10.2604,-0.9500,4.0000
-73.5929,10.2949,-0.9500,4.0000
-73.7606,10.3282,-0.9500,4.0000
-73.9284,10.3601,-0.9500,4.0000
-74.0962,10.3907,-0.9500,4.0000
-74.2642,10.4200,-0.9500,4.0000
-74.4322,10.4480,-0.9500,4.0000
-74.6002,10.4747,-0.9500,4.0000
-74.7684,10.5002,-0.9500,4.0000
-74.9366,10.5243,-0.9500,4.0000
-75.1049,10.5471,-0.9500,4.0000
-75.2733,10.5686,-0.9500,4.0000
-75.4417,10.5888,-0.9500,4.0000
-75.6101,10.6077,-0.9500,4.0000
-75.7786,10.6253,-0.9500,4.0000
-75.9472,10.6416,-0.9500,4.0000
-74.2855,9.1918,-0.9500,4.0000
-74.4416,9.2204,-0.9500,4.0000
-74.5978,9.2478,-0.9500,4.0000
-74.7541,9.2739,-0.9500,4.0000
-74.9104,9.2988,-0.9500,4.0000
-75.0669,9.3224,-0.9500,4.0000
-75.2234,9.3448,-0.9500,4.0000
-75.3799,9.3660,-0.9500,4.0000
-75.5366,9.3859,-0.9500,4.0000
-75.6933,9.4046,-0.9500,4.0000
-75.8501,9.4220,-0.9500,4.0000
-76.0069,9.4382,-0.9500,4.0000
-76.1638,9.4532,-0.9500,4.0000
-76.3207,9.4670,-0.9500,4.0000
-76.4777,9.4795,-0.9500,4.0000
-76.6347,9.4908,-0.9500,4.0000
-76.7917,9.5009,-0.9500,4.0000
-76.9488,9.5097,-0.9500,4.0000
-77.1059,9.5173,-0.9500,4.0000
-77.2630,9.5237,-0.9500,4.0000
-77.4202,9.5288,-0.9500,4.0000
-77.5774,9.5327,-0.9500,4.0000
-77.7345,9.5354,-0.9500,4.0000
-77.8917,9.5369,-0.9500,4.0000
-78.0489,9.5371,-0.9500,4.0000
-78.2060,9.5361,-0.9500,4.0000
-78.3632,9.5339,-0.9500,4.0000
-78.5204,9.5304,-0.9500,4.0000
-78.6775,9.5257,-0.9500,4.0000
-78.8347,9.5198,-0.9500,4.0000
-78.9918,9.5127,-0.9500,4.0000
-79.1489,9.5043,-0.9500,4.0000
-79.3059,9.4947,-0.9500,4.0000
-79.4630,9.4839,-0.9500,4.0000
-79.6199,9.4718,-0.9500,4.0000
-79.7769,9.4585,-0.9500,4.0000
-79.9338,9.4440,-0.9500,4.0000
-80.0906,9.4282,-0.9500,4.0000
-80.2474,9.4112,-0.9500,4.0000
-80.4042,9.3930,-0.9500,4.0000
-80.5608,9.3735,-0.9500,4.0000
-80.7175,9.3528,-0.9500,4.0000
-80.8740,9.3309,-0.9500,4.0000
-81.0304,9.3077,-0.9500,4.0000
-81.1868,9.2833,-0.9500,4.0000
-81.3431,9.2576,-0.9500,4.0000
-81.4993,9.2308,-0.9500,4.0000
-81.6554,9.2026,-0.9500,4.0000
-81.8115,9.1732,-0.9500,4.0000
-81.9674,9.1426,-0.9500,4.0000
-82.1232,9.1107,-0.9500,4.0000
-82.2789,9.0776,-0.9500,4.0000
-82.4345,9.0432,-0.9500,4.0000
-82.5781,8.9784,-0.9081,4.0000
-82.7331,8.9416,-0.9081,3.0000
-82.8879,8.9036,-0.9081,3.0000
-83.0426,8.8643,-0.9081,3.0000
-83.1971,8.8237,-0.9081,3.0000
-83.3515,8.7819,-0.9081,3.0000
-72.6709,8.7883,-0.9081,3.0000
-72.8253,8.8299,-0.9081,3.0000
-72.9799,8.8703,-0.9081,3.0000
-73.1346,8.9094,-0.9081,3.0000
-73.2894,8.9473,-0.9081,3.0000
-73.4444,8.9839,-0.9081,4.0000
-73.5994,9.0192,-0.9081,4.0000
-73.7547,9.0533,-0.9081,4.0000
-73.9100,9.0862,-0.9081,4.0000
-74.0552,9.1473,-0.9500,4.0000
-74.2112,9.1777,-0.9500,4.0000
-74.3672,9.2069,-0.9500,4.0000
-74.5233,9.2349,-0.9500,4.0000
-74.6796,9.2616,-0.9500,4.0000
-74.8358,9.2871,-0.9500,4.0000
-74.9922,9.3113,-0.9500,4.0000
-75.1487,9.3343,-0.9500,4.0000
-75.3053,9.3560,-0.9500,4.0000
-75.4619,9.3765,-0.9500,4.0000
-75.6186,9.3958,-0.9500,4.0000
-75.7753,9.4139,-0.9500,4.0000
-75.9321,9.4307,-0.9500,4.0000
-76.0890,9.4462,-0.9500,4.0000
-74.4246,8.4471,-1.5144,3.0000
-74.5836,8.4471,-1.4703,3.0000
-74.7416,8.4471,-1.4284,3.0000
-74.8985,8.4471,-1.3886,3.0000
-75.0545,8.4471,-1.3509,3.0000
-75.2095,8.4471,-1.3151,3.0000
-75.3636,8.4471,-1.2814,3.0000
-75.5170,8.4471,-1.2497,3.0000
-75.6696,8.4471,-1.2200,3.0000
-75.8214,8.4471,-1.1921,3.0000
-75.9726,8.4471,-1.1663,3.0000
-76.1232,8.4471,-1.1423,3.0000
-76.2732,8.4471,-1.1202,3.0000
-76.4227,8.4471,-1.0999,3.0000
-76.5717,8.4471,-1.0815,3.0000
-76.7203,8.4471,-1.0650,3.0000
-76.8685,8.4471,-1.0503,3.0000
-77.0163,8.4471,-1.0373,3.0000
-77.1639,8.4471,-1.0262,3.0000
-77.3112,8.4471,-1.0169,3.0000
-77.4583,8.4471,-1.0094,3.0000
-77.6053,8.4471,-1.0038,3.0000
-77.7521,8.4471,-0.9999,3.0000
-77.8989,8.4471,-0.9977,3.0000
-78.0456,8.4471,-0.9974,3.0000
-78.1923,8.4470,-0.9989,3.0000
-78.3391,8.4470,-1.0021,3.0000
-78.4860,8.4470,-1.0071,3.0000
-78.6331,8.4470,-1.0139,3.0000
-78.7803,8.4470,-1.0225,3.0000
-78.9278,8.4470,-1.0329,3.0000
-79.0755,8.4470,-1.0452,3.0000
-79.2236,8.4470,-1.0592,3.0000
-79.3720,8.4470,-1.0751,3.0000
-79.5209,8.4470,-1.0927,3.0000
-79.6702,8.4470,-1.1123,3.0000
-79.8200,8.4470,-1.1337,3.0000
-79.9703,8.4470,-1.1570,3.0000
-80.1213,8.4471,-1.1823,3.0000
-80.2729,8.4471,-1.2094,3.0000
-80.4252,8.4471,-1.2385,3.0000
-80.5783,8.4471,-1.2694,3.0000
-80.7321,8.4471,-1.3024,3.0000
-80.8868,8.4471,-1.3374,3.0000
-81.0424,8.4471,-1.3744,3.0000
-81.1990,8.4471,-1.4134,3.0000
-81.3565,8.4471,-1.4546,3.0000
-81.5152,8.4471,-1.4978,3.0000
-81.6749,8.4471,-1.5432,3.0000
-81.8359,8.4471,-1.5908,3.0000
-81.9981,8.4471,-1.6406,3.0000
-82.1616,8.4471,-1.6926,3.0000
-82.3265,8.4471,-1.7470,3.0000
-82.4928,8.4471,-1.8037,3.0000
-82.6606,8.4471,-1.8627,3.0000
-82.8300,8.4471,-1.9243,3.0000
-83.0136,8.4741,-2.0318,3.0000
-83.0696,8.2307,-1.7043,3.0000
-83.2406,8.2307,-1.7721,3.0000
-72.8016,8.1959,-1.7052,3.0000
-72.9718,8.1959,-1.6381,3.0000
-73.1403,8.1959,-1.5735,3.0000
-73.3071,8.1959,-1.5114,3.0000
-73.4723,8.1959,-1.4517,3.0000
-73.6360,8.1959,-1.3943,3.0000
-73.7982,8.1959,-1.3393,3.0000
-73.9590,8.1959,-1.2866,3.0000
-74.0256,8.4471,-1.6328,3.0000
-74.1876,8.4471,-1.5834,3.0000
-74.3483,8.4471,-1.5361,3.0000
-74.5079,8.4471,-1.4911,3.0000
-74.6664,8.4471,-1.4482,3.0000
-74.8238,8.4471,-1.4073,3.0000
-74.9802,8.4471,-1.3686,3.0000
-75.1357,8.4471,-1.3319,3.0000
-75.2902,8.4471,-1.2973,3.0000
-75.4440,8.4471,-1.2646,3.0000
-75.5969,8.4471,-1.2339,3.0000
-75.7491,8.4471,-1.2052,3.0000
-75.9006,8.4471,-1.1784,3.0000
-76.0515,8.4471,-1.1535,3.0000
-76.2017,8.4471,-1.1305,3.0000
